图片名称,食物名称,置信度,识别耗时(秒),热量(kcal),蛋白质(g),脂肪(g),碳水化合物(g)
img-110-116263t1.jpg,混沌,99.8%,0.01,300,15,12,35
img-110-116263t2.jpg,混沌,100.0%,0.01,300,15,12,35
img-110-116288t1.jpg,混沌,45.5%,0.01,300,15,12,35
img-110-116288t2.jpg,混沌,97.3%,0.01,300,15,12,35
img-110-127045t1.jpg,混沌,64.3%,0.01,300,15,12,35
img-110-127045t2.jpg,混沌,76.1%,0.01,300,15,12,35
img-110-127051t1.jpg,混沌,96.2%,0.01,300,15,12,35
img-110-127051t2.jpg,混沌,37.2%,0.01,300,15,12,35
img-110-127114t1.jpg,什锦炒饭,48.9%,0.01,420,15,12,60
img-110-127114t2.jpg,混沌,94.3%,0.01,300,15,12,35
img-110-127118t1.jpg,混沌,87.4%,0.01,300,15,12,35
img-110-127118t2.jpg,混沌,99.7%,0.01,300,15,12,35
img-110-127337t1.jpg,卤肉面,54.4%,0.01,550,22,25,55
img-110-127337t2.jpg,混沌,99.6%,0.01,300,15,12,35
img-110-207974t1.jpg,混沌,93.8%,0.01,300,15,12,35
img-110-207974t2.jpg,混沌,32.6%,0.01,300,15,12,35
img-110-242223t1.jpg,混沌,99.3%,0.01,300,15,12,35
img-110-242223t2.jpg,混沌,99.3%,0.01,300,15,12,35
img-110-242419t1.jpg,混沌,99.4%,0.01,300,15,12,35
img-110-242419t2.jpg,混沌,100.0%,0.01,300,15,12,35
img-111-141458t1.jpg,鸭腿饭,82.0%,0.01,550,30,25,45
img-111-141458t2.jpg,鸭腿饭,61.1%,0.01,550,30,25,45
img-111-141489t1.jpg,鸭腿饭,99.9%,0.01,550,30,25,45
img-111-141489t2.jpg,鸭腿饭,99.0%,0.01,550,30,25,45
img-111-141493t1.jpg,鸭腿饭,99.8%,0.01,550,30,25,45
img-111-141493t2.jpg,鸭腿饭,99.8%,0.01,550,30,25,45
img-111-201959t1.jpg,鸭腿饭,97.2%,0.01,550,30,25,45
img-111-201959t2.jpg,鸭腿饭,61.8%,0.01,550,30,25,45
img-111-202026t1.jpg,西式风味盖饭,30.8%,0.01,500,25,20,55
img-111-202026t2.jpg,鸭腿饭,99.2%,0.01,550,30,25,45
img-111-266960t1.jpg,鸭腿饭,62.3%,0.01,550,30,25,45
img-111-266960t2.jpg,鸭腿饭,98.7%,0.01,550,30,25,45
img-112-125526t1.jpg,海鲜炒面,100.0%,0.01,480,25,18,55
img-112-125526t2.jpg,海鲜炒面,68.8%,0.01,480,25,18,55
img-112-125536t1.jpg,海鲜炒面,99.9%,0.01,480,25,18,55
img-112-125536t2.jpg,海鲜炒面,99.5%,0.01,480,25,18,55
img-112-125619t1.jpg,海鲜炒面,89.8%,0.01,480,25,18,55
img-112-125619t2.jpg,海鲜炒面,89.8%,0.01,480,25,18,55
img-112-125761t1.jpg,果干面包,25.3%,0.01,280,7,5,50
img-112-125761t2.jpg,果干面包,45.7%,0.01,280,7,5,50
img-112-181106t1.jpg,海鲜炒面,97.9%,0.01,480,25,18,55
img-112-181106t2.jpg,煎猪排,99.8%,0.01,320,30,20,5
img-112-181322t1.jpg,风味凉拌菜,63.3%,0.01,90,3,5,8
img-112-181322t2.jpg,小炒牛肉,60.9%,0.01,280,25,18,8
img-112-247791t1.jpg,炸虾,47.6%,0.01,220,15,12,15
img-112-247791t2.jpg,海鲜炒面,100.0%,0.01,480,25,18,55
img-112-248253t1.jpg,海鲜炒面,95.6%,0.01,480,25,18,55
img-112-248253t2.jpg,青木瓜沙拉,59.6%,0.01,80,2,4,10
img-112-248319t1.jpg,海鲜炒面,99.9%,0.01,480,25,18,55
img-112-248319t2.jpg,海鲜炒面,99.3%,0.01,480,25,18,55
img-112-248376t1.jpg,海鲜炒面,99.9%,0.01,480,25,18,55
img-112-248376t2.jpg,海鲜炒面,75.1%,0.01,480,25,18,55
img-112-317672t1.jpg,海鲜炒面,81.5%,0.01,480,25,18,55
img-112-317672t2.jpg,海鲜炒面,66.5%,0.01,480,25,18,55
img-112-317765t1.jpg,海鲜炒面,97.3%,0.01,480,25,18,55
img-112-317765t2.jpg,海鲜炒面,69.2%,0.01,480,25,18,55
img-112-317777t1.jpg,蛋炒饭,87.7%,0.01,400,15,12,55
img-112-317777t2.jpg,海鲜炒面,95.1%,0.01,480,25,18,55
img-113-133475t1.jpg,炒饼丝,75.9%,0.01,350,10,15,40
img-113-133475t2.jpg,炒饼丝,98.0%,0.01,350,10,15,40
img-113-133523t1.jpg,炒饼丝,99.4%,0.01,350,10,15,40
img-113-133523t2.jpg,炒饼丝,99.5%,0.01,350,10,15,40
img-113-140164t1.jpg,炒饼丝,99.9%,0.01,350,10,15,40
img-113-140164t2.jpg,炒饼丝,99.9%,0.01,350,10,15,40
img-113-140246t1.jpg,炒饼丝,98.4%,0.01,350,10,15,40
img-113-140246t2.jpg,炒饼丝,99.9%,0.01,350,10,15,40
img-113-202294t1.jpg,炒饼丝,99.9%,0.01,350,10,15,40
img-113-202294t2.jpg,炒饼丝,100.0%,0.01,350,10,15,40
img-113-202410t1.jpg,炒饼丝,99.5%,0.01,350,10,15,40
img-113-202410t2.jpg,炒饼丝,94.7%,0.01,350,10,15,40
img-113-202615t1.jpg,咖喱牛肉,87.8%,0.01,450,30,25,30
img-113-202615t2.jpg,咖喱牛肉,86.3%,0.01,450,30,25,30
img-113-202660t1.jpg,叻沙,81.8%,0.01,450,20,25,40
img-113-202660t2.jpg,叻沙,73.8%,0.01,450,20,25,40
img-113-202938t1.jpg,炒饼丝,75.2%,0.01,350,10,15,40
img-113-202938t2.jpg,炒饼丝,98.6%,0.01,350,10,15,40
img-113-203103t1.jpg,炒饼丝,96.1%,0.01,350,10,15,40
img-113-203103t2.jpg,炒饼丝,81.6%,0.01,350,10,15,40
img-113-203470t1.jpg,炒饼丝,95.9%,0.01,350,10,15,40
img-113-203470t2.jpg,炒饼丝,99.8%,0.01,350,10,15,40
img-113-311668t1.jpg,炒饼丝,99.7%,0.01,350,10,15,40
img-113-311668t2.jpg,炒饼丝,99.6%,0.01,350,10,15,40
img-114-255738t1.jpg,奶油蔬菜汤,99.7%,0.01,180,6,12,12
img-114-255738t2.jpg,奶油蔬菜汤,97.3%,0.01,180,6,12,12
img-114-255743t1.jpg,奶油蔬菜汤,99.9%,0.01,180,6,12,12
img-114-255743t2.jpg,奶油蔬菜汤,100.0%,0.01,180,6,12,12
img-114-256985t1.jpg,奶油蔬菜汤,99.8%,0.01,180,6,12,12
img-114-256985t2.jpg,奶油蔬菜汤,99.9%,0.01,180,6,12,12
img-114-257195t1.jpg,奶油蔬菜汤,99.9%,0.01,180,6,12,12
img-114-257195t2.jpg,奶油蔬菜汤,85.0%,0.01,180,6,12,12
img-114-257208t1.jpg,奶油蔬菜汤,99.6%,0.01,180,6,12,12
img-114-257208t2.jpg,奶油蔬菜汤,95.1%,0.01,180,6,12,12
img-114-312772t1.jpg,奶油蔬菜汤,99.9%,0.01,180,6,12,12
img-114-312772t2.jpg,奶油蔬菜汤,67.9%,0.01,180,6,12,12
img-114-312901t1.jpg,奶油蔬菜汤,66.4%,0.01,180,6,12,12
img-114-312901t2.jpg,奶油蔬菜汤,91.9%,0.01,180,6,12,12
img-114-312919t1.jpg,奶油蔬菜汤,90.9%,0.01,180,6,12,12
img-114-312919t2.jpg,奶油蔬菜汤,97.5%,0.01,180,6,12,12
img-115-161910t1.jpg,牛肉汤,98.9%,0.01,150,20,8,5
img-115-161910t2.jpg,牛肉汤,99.3%,0.01,150,20,8,5
img-115-162323t1.jpg,牛肉汤,100.0%,0.01,150,20,8,5
img-115-162323t2.jpg,牛肉汤,96.1%,0.01,150,20,8,5
img-115-162507t1.jpg,牛肉汤,68.4%,0.01,150,20,8,5
img-115-162507t2.jpg,牛肉汤,99.8%,0.01,150,20,8,5
img-115-162665t1.jpg,牛肉汤,100.0%,0.01,150,20,8,5
img-115-162665t2.jpg,牛肉汤,100.0%,0.01,150,20,8,5
img-115-162695t1.jpg,牛肉汤,100.0%,0.01,150,20,8,5
img-115-162695t2.jpg,牛肉汤,99.1%,0.01,150,20,8,5
img-115-162740t1.jpg,牛肉汤,100.0%,0.01,150,20,8,5
img-115-162740t2.jpg,牛肉汤,99.9%,0.01,150,20,8,5
img-115-163227t1.jpg,牛肉汤,100.0%,0.01,150,20,8,5
img-115-163227t2.jpg,牛肉汤,100.0%,0.01,150,20,8,5
img-115-212873t1.jpg,牛肉汤,98.7%,0.01,150,20,8,5
img-115-212873t2.jpg,牛肉汤,98.7%,0.01,150,20,8,5
img-115-213215t1.jpg,牛肉汤,99.8%,0.01,150,20,8,5
img-115-213215t2.jpg,牛肉汤,97.7%,0.01,150,20,8,5
img-115-213548t1.jpg,牛肉汤,99.8%,0.01,150,20,8,5
img-115-213548t2.jpg,牛肉汤,62.1%,0.01,150,20,8,5
img-115-266478t1.jpg,牛肉汤,63.8%,0.01,150,20,8,5
img-115-266478t2.jpg,牛肉汤,99.5%,0.01,150,20,8,5
img-116-161925t1.jpg,牛肉汤面,100.0%,0.01,450,25,15,50
img-116-161925t2.jpg,牛肉汤面,100.0%,0.01,450,25,15,50
img-116-161949t1.jpg,牛肉汤面,99.4%,0.01,450,25,15,50
img-116-161949t2.jpg,牛肉汤面,95.4%,0.01,450,25,15,50
img-116-167262t1.jpg,青木瓜沙拉,52.8%,0.01,80,2,4,10
img-116-167262t2.jpg,牛肉汤面,99.4%,0.01,450,25,15,50
img-116-167301t1.jpg,牛肉汤面,78.2%,0.01,450,25,15,50
img-116-167301t2.jpg,牛肉汤面,73.6%,0.01,450,25,15,50
img-116-167317t1.jpg,牛肉汤面,98.0%,0.01,450,25,15,50
img-116-167317t2.jpg,牛肉汤面,87.1%,0.01,450,25,15,50
img-116-167765t1.jpg,牛肉汤面,78.6%,0.01,450,25,15,50
img-116-167765t2.jpg,牛肉汤面,89.0%,0.01,450,25,15,50
img-116-168002t1.jpg,牛肉汤面,100.0%,0.01,450,25,15,50
img-116-168002t2.jpg,牛肉汤面,100.0%,0.01,450,25,15,50
img-116-168277t1.jpg,牛肉汤面,99.7%,0.01,450,25,15,50
img-116-168277t2.jpg,牛肉汤面,100.0%,0.01,450,25,15,50
img-116-168615t1.jpg,叻沙,54.7%,0.01,450,20,25,40
img-116-168615t2.jpg,炒方便面,51.8%,0.01,420,10,18,50
img-116-206452t1.jpg,牛肉汤面,98.2%,0.01,450,25,15,50
img-116-206452t2.jpg,牛肉汤面,99.9%,0.01,450,25,15,50
img-116-206997t1.jpg,牛肉汤面,99.9%,0.01,450,25,15,50
img-116-206997t2.jpg,番茄汤饭,77.7%,0.01,300,8,10,45
img-116-207024t1.jpg,牛肉汤面,99.9%,0.01,450,25,15,50
img-116-207024t2.jpg,牛肉汤面,100.0%,0.01,450,25,15,50
img-116-207410t1.jpg,牛肉汤面,99.9%,0.01,450,25,15,50
img-116-207410t2.jpg,牛肉汤面,99.5%,0.01,450,25,15,50
img-116-320987t1.jpg,牛肉汤面,99.9%,0.01,450,25,15,50
img-116-320987t2.jpg,牛肉汤面,91.4%,0.01,450,25,15,50
img-116-321063t1.jpg,牛肉汤面,89.3%,0.01,450,25,15,50
img-116-321063t2.jpg,牛肉汤面,99.1%,0.01,450,25,15,50
img-116-321093t1.jpg,牛肉汤面,79.1%,0.01,450,25,15,50
img-116-321093t2.jpg,牛肉汤面,99.4%,0.01,450,25,15,50
img-117-167401t1.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-167401t2.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-202734t1.jpg,番茄汤饭,99.9%,0.01,300,8,10,45
img-117-202734t2.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-203096t1.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-203096t2.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-203101t1.jpg,油炸虾,41.5%,0.01,220,15,12,15
img-117-203101t2.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-203111t1.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-203111t2.jpg,番茄汤饭,100.0%,0.01,300,8,10,45
img-117-203426t1.jpg,番茄汤饭,98.8%,0.01,300,8,10,45
img-117-203426t2.jpg,石锅拌饭,38.2%,0.01,550,20,18,70
img-117-203774t1.jpg,番茄汤饭,99.8%,0.01,300,8,10,45
img-117-203774t2.jpg,番茄汤饭,99.8%,0.01,300,8,10,45
img-117-203793t1.jpg,番茄汤饭,87.2%,0.01,300,8,10,45
img-117-203793t2.jpg,番茄汤饭,97.8%,0.01,300,8,10,45
img-117-250787t1.jpg,番茄汤饭,81.2%,0.01,300,8,10,45
img-117-250787t2.jpg,番茄蔬菜汤,61.5%,0.01,90,3,2,16
img-117-266847t1.jpg,番茄汤饭,86.9%,0.01,300,8,10,45
img-117-266847t2.jpg,红烧茄子,52.1%,0.01,180,5,10,20
img-117-266860t1.jpg,番茄汤饭,88.2%,0.01,300,8,10,45
img-117-266860t2.jpg,番茄汤饭,99.4%,0.01,300,8,10,45
img-117-321279t1.jpg,番茄汤饭,99.9%,0.01,300,8,10,45
img-117-321279t2.jpg,番茄汤饭,99.9%,0.01,300,8,10,45
img-118-247304t1.jpg,可丽饼,59.6%,0.01,300,7,12,40
img-118-247304t2.jpg,可丽饼,51.6%,0.01,300,7,12,40
img-118-247773t1.jpg,炸春卷,98.2%,0.01,200,6,12,18
img-118-247773t2.jpg,炸春卷,93.0%,0.01,200,6,12,18
img-118-248735t1.jpg,炸春卷,98.0%,0.01,200,6,12,18
img-118-248735t2.jpg,炸春卷,99.2%,0.01,200,6,12,18
img-118-248763t1.jpg,炸春卷,86.6%,0.01,200,6,12,18
img-118-248763t2.jpg,炸春卷,90.4%,0.01,200,6,12,18
img-118-250018t1.jpg,炸春卷,99.8%,0.01,200,6,12,18
img-118-250018t2.jpg,炸春卷,34.3%,0.01,200,6,12,18
img-118-250254t1.jpg,炸春卷,98.6%,0.01,200,6,12,18
img-118-250254t2.jpg,煎饺,35.1%,0.01,280,12,15,25
img-118-266879t1.jpg,炸春卷,100.0%,0.01,200,6,12,18
img-118-266879t2.jpg,炸春卷,99.0%,0.01,200,6,12,18
img-118-268607t1.jpg,炸春卷,93.6%,0.01,200,6,12,18
img-118-268607t2.jpg,炸春卷,96.9%,0.01,200,6,12,18
img-119-1997t1.jpg,天妇罗拉面,99.9%,0.01,550,25,20,60
img-119-1997t2.jpg,天妇罗拉面,99.2%,0.01,550,25,20,60
img-119-2002t1.jpg,天妇罗拉面,85.7%,0.01,550,25,20,60
img-119-2002t2.jpg,天妇罗拉面,53.3%,0.01,550,25,20,60
img-119-2005t1.jpg,天妇罗盖饭,90.4%,0.01,600,25,25,65
img-119-2005t2.jpg,天妇罗拉面,55.2%,0.01,550,25,20,60
img-119-2008t1.jpg,天妇罗拉面,52.5%,0.01,550,25,20,60
img-119-2008t2.jpg,天妇罗拉面,94.5%,0.01,550,25,20,60
img-119-2012t1.jpg,土豆粉,85.3%,0.01,200,5,6,35
img-119-2012t2.jpg,天妇罗拉面,80.5%,0.01,550,25,20,60
img-119-2018t1.jpg,天妇罗拉面,94.1%,0.01,550,25,20,60
img-119-2018t2.jpg,天妇罗拉面,100.0%,0.01,550,25,20,60
img-119-2029t1.jpg,天妇罗,36.4%,0.01,250,8,15,20
img-119-2029t2.jpg,天妇罗拉面,76.9%,0.01,550,25,20,60
img-119-2040t1.jpg,天妇罗拉面,99.7%,0.01,550,25,20,60
img-119-2040t2.jpg,天妇罗拉面,58.1%,0.01,550,25,20,60
img-119-2044t1.jpg,天妇罗拉面,73.4%,0.01,550,25,20,60
img-119-2044t2.jpg,天妇罗拉面,96.9%,0.01,550,25,20,60
img-119-2045t1.jpg,日式天妇罗,55.0%,0.01,250,8,15,20
img-119-2045t2.jpg,手擀面,67.9%,0.01,300,10,5,55
img-119-2058t1.jpg,海鲜饭,29.1%,0.01,550,30,18,65
img-119-2058t2.jpg,炒鸡蛋,41.2%,0.01,150,12,11,2
img-119-2073t1.jpg,天妇罗拉面,99.2%,0.01,550,25,20,60
img-119-2073t2.jpg,天妇罗拉面,99.8%,0.01,550,25,20,60
img-119-2074t1.jpg,天妇罗拉面,98.8%,0.01,550,25,20,60
img-119-2074t2.jpg,天妇罗拉面,99.2%,0.01,550,25,20,60
img-119-2077t1.jpg,天妇罗拉面,54.2%,0.01,550,25,20,60
img-119-2077t2.jpg,天妇罗拉面,54.2%,0.01,550,25,20,60
img-12-11335t1.jpg,鱼糕棒,97.6%,0.01,180,10,8,15
img-12-11335t2.jpg,关东煮,85.3%,0.01,120,10,5,10
img-12-11615t1.jpg,鱼糕棒,98.5%,0.01,180,10,8,15
img-12-11615t2.jpg,鱼糕棒,98.3%,0.01,180,10,8,15
img-12-13230t1.jpg,鱼糕棒,99.9%,0.01,180,10,8,15
img-12-13230t2.jpg,鱼糕棒,99.9%,0.01,180,10,8,15
img-12-13950t1.jpg,鱼糕棒,83.8%,0.01,180,10,8,15
img-12-13950t2.jpg,鱼糕棒,75.9%,0.01,180,10,8,15
img-12-15265t1.jpg,鱼糕棒,99.9%,0.01,180,10,8,15
img-12-15265t2.jpg,鱼糕棒,99.8%,0.01,180,10,8,15
img-12-16135t1.jpg,鱼糕棒,100.0%,0.01,180,10,8,15
img-12-16135t2.jpg,鱼糕棒,100.0%,0.01,180,10,8,15
img-12-16168t1.jpg,鱼糕棒,100.0%,0.01,180,10,8,15
img-12-16168t2.jpg,鱼糕棒,87.6%,0.01,180,10,8,15
img-120-168081t1.jpg,意大利烩饭,92.0%,0.01,400,14,16,50
img-120-168081t2.jpg,意大利烩饭,86.3%,0.01,400,14,16,50
img-120-168140t1.jpg,肠粉,98.2%,0.01,150,5,4,25
img-120-168140t2.jpg,肠粉,73.4%,0.01,150,5,4,25
img-120-168554t1.jpg,肠粉,87.7%,0.01,150,5,4,25
img-120-168554t2.jpg,肠粉,100.0%,0.01,150,5,4,25
img-120-168818t1.jpg,肠粉,99.8%,0.01,150,5,4,25
img-120-168818t2.jpg,肠粉,99.9%,0.01,150,5,4,25
img-120-168822t1.jpg,肠粉,100.0%,0.01,150,5,4,25
img-120-168822t2.jpg,肠粉,100.0%,0.01,150,5,4,25
img-120-168832t1.jpg,爆米花,48.0%,0.01,110,2,4,18
img-120-168832t2.jpg,肠粉,100.0%,0.01,150,5,4,25
img-120-168846t1.jpg,肠粉,99.6%,0.01,150,5,4,25
img-120-168846t2.jpg,肠粉,97.2%,0.01,150,5,4,25
img-120-168868t1.jpg,肠粉,99.6%,0.01,150,5,4,25
img-120-168868t2.jpg,肠粉,57.8%,0.01,150,5,4,25
img-120-211496t1.jpg,肠粉,82.1%,0.01,150,5,4,25
img-120-211496t2.jpg,肠粉,100.0%,0.01,150,5,4,25
img-120-252562t1.jpg,肠粉,100.0%,0.01,150,5,4,25
img-120-252562t2.jpg,炸春卷,39.6%,0.01,200,6,12,18
img-120-321350t1.jpg,肠粉,100.0%,0.01,150,5,4,25
img-120-321350t2.jpg,肠粉,100.0%,0.01,150,5,4,25
img-121-168986t1.jpg,炸虾,86.3%,0.01,220,15,12,15
img-121-168986t2.jpg,炸虾,40.4%,0.01,220,15,12,15
img-121-168993t1.jpg,炸虾,91.4%,0.01,220,15,12,15
img-121-168993t2.jpg,叻沙,51.8%,0.01,450,20,25,40
img-121-204280t1.jpg,炸虾,100.0%,0.01,220,15,12,15
img-121-204280t2.jpg,炸虾,100.0%,0.01,220,15,12,15
img-121-204432t1.jpg,炸虾,99.5%,0.01,220,15,12,15
img-121-204432t2.jpg,炸虾,99.8%,0.01,220,15,12,15
img-121-204461t1.jpg,法式吐司,55.3%,0.01,230,8,10,28
img-121-204461t2.jpg,炸虾,98.5%,0.01,220,15,12,15
img-121-204474t1.jpg,炸虾,100.0%,0.01,220,15,12,15
img-121-204474t2.jpg,炸虾,100.0%,0.01,220,15,12,15
img-121-204560t1.jpg,炸虾,97.3%,0.01,220,15,12,15
img-121-204560t2.jpg,炸虾,98.9%,0.01,220,15,12,15
img-121-204570t1.jpg,炸虾,99.9%,0.01,220,15,12,15
img-121-204570t2.jpg,炸虾,60.0%,0.01,220,15,12,15
img-121-205130t1.jpg,炸虾,99.8%,0.01,220,15,12,15
img-121-205130t2.jpg,炸虾,99.9%,0.01,220,15,12,15
img-121-205207t1.jpg,海鲜饭,57.9%,0.01,550,30,18,65
img-121-205207t2.jpg,海鲜饭,87.5%,0.01,550,30,18,65
img-121-205445t1.jpg,地三鲜,78.4%,0.01,180,4,10,20
img-121-205445t2.jpg,地三鲜,80.3%,0.01,180,4,10,20
img-121-205467t1.jpg,盖浇面,74.0%,0.01,450,20,18,50
img-121-205467t2.jpg,炸虾,97.3%,0.01,220,15,12,15
img-121-259493t1.jpg,炸虾,78.0%,0.01,220,15,12,15
img-121-259493t2.jpg,炸虾,76.6%,0.01,220,15,12,15
img-121-260627t1.jpg,冰淇淋杯,75.0%,0.01,200,4,10,25
img-121-260627t2.jpg,炸虾,53.2%,0.01,220,15,12,15
img-121-266571t1.jpg,炸虾,99.6%,0.01,220,15,12,15
img-121-266571t2.jpg,炸虾,100.0%,0.01,220,15,12,15
img-121-266589t1.jpg,炸虾,99.9%,0.01,220,15,12,15
img-121-266589t2.jpg,炸虾,99.9%,0.01,220,15,12,15
img-121-266590t1.jpg,炸虾,97.9%,0.01,220,15,12,15
img-121-266590t2.jpg,海鲜炒饭,84.1%,0.01,400,20,15,45
img-122-163585t1.jpg,包子,96.5%,0.01,200,8,5,30
img-122-163585t2.jpg,包子,98.7%,0.01,200,8,5,30
img-122-169079t1.jpg,包子,100.0%,0.01,200,8,5,30
img-122-169079t2.jpg,炸薯条,83.4%,0.01,320,4,15,40
img-122-169214t1.jpg,包子,51.0%,0.01,200,8,5,30
img-122-169214t2.jpg,包子,95.4%,0.01,200,8,5,30
img-122-169219t1.jpg,奶油蛋糕,46.5%,0.01,350,6,20,40
img-122-169219t2.jpg,奶油蛋糕,77.5%,0.01,350,6,20,40
img-122-206656t1.jpg,奶油蛋糕,86.7%,0.01,350,6,20,40
img-122-206656t2.jpg,奶油蛋糕,94.7%,0.01,350,6,20,40
img-122-207406t1.jpg,包子,98.5%,0.01,200,8,5,30
img-122-207406t2.jpg,包子,98.9%,0.01,200,8,5,30
img-122-207452t1.jpg,包子,99.7%,0.01,200,8,5,30
img-122-207452t2.jpg,包子,57.2%,0.01,200,8,5,30
img-122-207495t1.jpg,包子,80.9%,0.01,200,8,5,30
img-122-207495t2.jpg,包子,99.5%,0.01,200,8,5,30
img-122-207819t1.jpg,包子,84.7%,0.01,200,8,5,30
img-122-207819t2.jpg,奶油蛋糕,53.6%,0.01,350,6,20,40
img-122-207844t1.jpg,包子,100.0%,0.01,200,8,5,30
img-122-207844t2.jpg,包子,99.9%,0.01,200,8,5,30
img-122-207957t1.jpg,包子,96.1%,0.01,200,8,5,30
img-122-207957t2.jpg,包子,95.4%,0.01,200,8,5,30
img-122-208049t1.jpg,玉子烧,66.2%,0.01,150,12,10,5
img-122-208049t2.jpg,卤肉面,50.4%,0.01,550,22,25,55
img-122-208202t1.jpg,包子,99.4%,0.01,200,8,5,30
img-122-208202t2.jpg,包子,94.9%,0.01,200,8,5,30
img-123-163348t1.jpg,煎蛋饼,99.8%,0.01,180,10,12,8
img-123-163348t2.jpg,煎蛋饼,98.6%,0.01,180,10,12,8
img-123-169490t1.jpg,煎蛋饼,99.9%,0.01,180,10,12,8
img-123-169490t2.jpg,三明治,72.1%,0.01,350,15,15,35
img-123-169495t1.jpg,煎蛋饼,51.5%,0.01,180,10,12,8
img-123-169495t2.jpg,煎蛋饼,99.9%,0.01,180,10,12,8
img-123-169510t1.jpg,炸豆皮寿司,60.1%,0.01,220,5,9,30
img-123-169510t2.jpg,煎蛋饼,48.6%,0.01,180,10,12,8
img-123-211768t1.jpg,煎蛋饼,99.9%,0.01,180,10,12,8
img-123-211768t2.jpg,煎蛋饼,100.0%,0.01,180,10,12,8
img-123-321643t1.jpg,煎蛋饼,99.2%,0.01,180,10,12,8
img-123-321643t2.jpg,煎蛋饼,100.0%,0.01,180,10,12,8
img-124-224016t1.jpg,中式点心,100.0%,0.01,250,4,10,35
img-124-224016t2.jpg,中式点心,100.0%,0.01,250,4,10,35
img-124-225984t1.jpg,中式点心,99.9%,0.01,250,4,10,35
img-124-225984t2.jpg,中式点心,100.0%,0.01,250,4,10,35
img-124-226524t1.jpg,中式点心,100.0%,0.01,250,4,10,35
img-124-226524t2.jpg,中式点心,99.9%,0.01,250,4,10,35
img-124-227034t1.jpg,中式点心,95.6%,0.01,250,4,10,35
img-124-227034t2.jpg,中式点心,100.0%,0.01,250,4,10,35
img-124-227512t1.jpg,中式点心,89.0%,0.01,250,4,10,35
img-124-227512t2.jpg,中式点心,100.0%,0.01,250,4,10,35
img-124-227898t1.jpg,中式点心,99.4%,0.01,250,4,10,35
img-124-227898t2.jpg,中式点心,99.3%,0.01,250,4,10,35
img-124-268789t1.jpg,中式点心,100.0%,0.01,250,4,10,35
img-124-268789t2.jpg,中式点心,100.0%,0.01,250,4,10,35
img-125-214065t1.jpg,汤圆,99.9%,0.01,150,2,5,25
img-125-214065t2.jpg,混沌,55.2%,0.01,300,15,12,35
img-125-263367t1.jpg,汤圆,75.2%,0.01,150,2,5,25
img-125-263367t2.jpg,汤圆,65.9%,0.01,150,2,5,25
img-125-263371t1.jpg,南瓜饼,49.5%,0.01,180,3,8,25
img-125-263371t2.jpg,南瓜饼,84.2%,0.01,180,3,8,25
img-125-263443t1.jpg,汤圆,100.0%,0.01,150,2,5,25
img-125-263443t2.jpg,汤圆,100.0%,0.01,150,2,5,25
img-125-263617t1.jpg,汤圆,100.0%,0.01,150,2,5,25
img-125-263617t2.jpg,汤圆,100.0%,0.01,150,2,5,25
img-125-263663t1.jpg,蛋奶冻类甜品,49.1%,0.01,220,6,10,28
img-125-263663t2.jpg,蛋奶冻类甜品,41.1%,0.01,220,6,10,28
img-125-267445t1.jpg,汤圆,100.0%,0.01,150,2,5,25
img-125-267445t2.jpg,汤圆,100.0%,0.01,150,2,5,25
img-125-267634t1.jpg,汤圆,100.0%,0.01,150,2,5,25
img-125-267634t2.jpg,汤圆,98.3%,0.01,150,2,5,25
img-125-269603t1.jpg,汤圆,99.2%,0.01,150,2,5,25
img-125-269603t2.jpg,麻婆豆腐,70.6%,0.01,200,12,12,10
img-126-212539t1.jpg,菌菇汤羹,39.3%,0.01,100,5,4,12
img-126-212539t2.jpg,西式风味盖饭,89.2%,0.01,500,25,20,55
img-126-213825t1.jpg,西式风味盖饭,94.2%,0.01,500,25,20,55
img-126-213825t2.jpg,西式风味盖饭,99.9%,0.01,500,25,20,55
img-126-215075t1.jpg,西式风味盖饭,58.7%,0.01,500,25,20,55
img-126-215075t2.jpg,西式风味盖饭,96.9%,0.01,500,25,20,55
img-126-215098t1.jpg,西式风味盖饭,99.9%,0.01,500,25,20,55
img-126-215098t2.jpg,西式风味盖饭,96.3%,0.01,500,25,20,55
img-126-215181t1.jpg,西式风味盖饭,99.7%,0.01,500,25,20,55
img-126-215181t2.jpg,西式风味盖饭,100.0%,0.01,500,25,20,55
img-126-215229t1.jpg,西式风味盖饭,99.9%,0.01,500,25,20,55
img-126-215229t2.jpg,西式风味盖饭,100.0%,0.01,500,25,20,55
img-126-215769t1.jpg,西式风味盖饭,100.0%,0.01,500,25,20,55
img-126-215769t2.jpg,西式风味盖饭,100.0%,0.01,500,25,20,55
img-126-215973t1.jpg,菌菇汤羹,26.1%,0.01,100,5,4,12
img-126-215973t2.jpg,麻婆豆腐,60.1%,0.01,200,12,12,10
img-126-216840t1.jpg,西式风味盖饭,61.2%,0.01,500,25,20,55
